year,Investors_Name,total_investment
2016,"Harminder Sahni, Krishna Mehra, Sanjay Bakshi",
2016,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",
2016,Mobikon,
2016,CoCreate Ventures,
2016,Xelpmoc,
2016,Robin Utthappa,
2016,"Boman Irani, Dhruv Chitgopekar, Prantik Dasgupta",
2016,"Stanford Angels & Entrepreneurs, Harvard Angels",
2016,Ranjit Singh,
2016,Investors from Mumbai Angels & LetsVenture,
2016,"Mitin Patel, Gaurav Agarwal",
2016,Dr. Goutam Challagalla,
2016,"500 Startups, Mato Peric, TracxnLabs",
2016,Karan Bhagat,
2016,"Rishi Parti, Yogesh Bansal",
2016,Ventureast Fund Advisors,
2016,MapmyIndia,
2016,"GrowX Ventures, Sunil Kalra, Arun Venkatachalam,\xc2\xa0 Badal Malick",
2016,"Matt Mullenweg, Adam D\xe2\x80\x99Angelo, Aditya Agarwal,\xc2\xa0 Ruchi Sanghvi & Others",
2016,Vijay Krishna Yadav,
2016,Anand Chandrasekaran & Others,
2016,"Pradyumna Dalmia, S. Somasegar & Others",
2016,Deepak Nathani,
2016,IndiaMart,
2016,"Omidyar Network,\xc2\xa0 Vikram Lal, Abhijit Bhandari, Mahesh Murthy, Shashank Bhagat",
2016,Ranjan Pai,
2016,"Kunal Shah, Sandeep Tandon",
2016,Venture Highway,
2016,Cyber Carrier CL,
2016,"Rakesh Gupta, Aditya Aggarwal, Siddharth Banerjee, Vikas Ranjan, Anshul Jindal, Sunil Koul, and Sanjeev Agrawal",
2016,Pratik Seal,
2016,Raj Singh Bhandal,
2016,"Inventus Capital Partners, HR Fund",
2016,Reliance Entertainment,
2016,"Sujeet Kumar, Aprameya, Sumit Jain, Subramanya Venkat, Venk, Ravi Machani, Hitesh Gupta, Rohit Choudhary",
2016,"Ashish Mahajan, Sarvesh Sharma",
2016,Myntra/LivSpace Founders,
2016,"Amit Patni, Anirudh Damani, Samir Shah",
2016,"Niloufer Dundh, Fauzan Rahim, Balamurugan Mani,",
2016,"KellyGamma, Lead Angels & Others",
2016,Nilesh Shah,
2016,N.S. Raghavan Centre for Entrepreneurial Learning,
2016,"Kris Gopalakrishnan, Atul Nishar",
2016,Mohit Sharma,
2016,"Rajnish Sinha, Prijit Debnath, Kanchan Ghoshal",
2016,Tracxn Syndicate,
2016,Flipkart,
2016,Sixth Sense Ventures,
2016,S Chand & Co,
2016,Guy Oseary,
2016,"Lead Angels, Mumbai Angels, LetsVenture, Girish Mathrubootham, Anbu Pandian",
2016,Lead Angel Network,
2016,Lead Angels,
2016,Amod Malviya,
2016,Raman Roy,
2016,"India Ventures, Aarin Capital & Others",
2016,Ajay Piramal,
2016,"T V Mohandas Pai,\xc2\xa0 Aarin Capital",
2016,Rata Tata,
2016,"White Unicorn Ventures, Kae Capital, Mumbai Angels",
2016,"ah! Ventures, Anupam Mittal, Kunal Shah, Sandeep Tandon, Dheeraj Jain, Rohit Chokhani",
2016,"Kunal Shah & Sandeep Tandon, Girish Mathrubootham, Anand Chandrasekaran",
2016,Shaan,
2016,Vishal Bali & Others,
2016,Undisclosed Angel investors & HNIs,
2016,"Rajul Garg, Alok Mittal, Kunal Shah, Rishi Mandawat, Dheeraj Jain, Sandeep Tandon, Dexter Angel Circle",
2016,"FiNC, GHV",
2016,Jaideep Mehta,
2016,"Paytm, Aprameya Radhakrishna, Subramanya Venkat, Venk Krishnan",
2016,Punit Soni,
2016,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",
2016,"Mumbai Angels,\xc2\xa0 Times Internet",
2016,Sanjiv Rai,
2016,"Arihant Patni, Avnish Mehra, Pranay Adhvaryu, Ravi Sampat",
2016,"Amit Choudhary, Anuj Puri",
2016,"Venk Krishnan, Aprameya Radhakrishna, Anupam Mittal, Kunal Shah, Tracxn Labs, Subramanya SV, Ravi Garkipati",
2016,Sanjay Mehta,
2016,Rise India,
2016,Ranjan Mahtani,
2016,Ajith Nair,
2016,"Concur Technologies, Gund Investment",
2016,Chandigarh Angels Funding,
2016,Scale Ventures Funds,
2016,MadhanKumar Madathupalayam,
2016,Aqeel Ahmed,
2016,Undisclosed Dubai based HNIs,
2016,Saumya Tandon,
2016,Rajasthan Angel Innovators Network,
2016,"Calcutta Angels Network, LetsVenture, Anupam Mittal, Currae Healthtech Fund",
2016,MasterCard,
2016,India Educational Investment Fund,
2016,"3one4 Capital, Mumbai Angels, Aarin Capital",
2016,"Girish Mathrubootham, VC Karthic, Miten Mehta, Umasankar Nistala, Rakesh Patel, Akash Bhavsar, Jeevanandhan Rajagopal, Vikas Chadha & Others",
2016,R.S Sharma,
2016,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures",
2016,Calcutta Angels Network,
2016,Procam International Pvt. Ltd,
2016,"Ritesh Dwivedy, Priti Padhy",
2016,Manoj Kumar & Other undisclosed investors,
2016,"Atul Jain, Anil Gelra, Jaikumar Nair",
2016,"Khattar Holdings, ThirtyThree Investments, Soumitra Sharma, Deepak Sharma, Sumit Dayal and others",
2016,Timbru Ventures,
2016,"Blume Ventures, Barkawi Holdings GmbH, TM Service Technology Holdings GmbH",
2016,"Blume Ventures, BEENEXT, Barkawi Holdings GmbH, TM Service Technology Holdings Gmbh, Sreevathsa Prabhakar",
2016,CIO Angel Network,
2016,"HT Media Ltd, North Base Media",
2016,MCube Capital Advisors Pvt Ltd,
2016,"GEMs Advisory, Quarizon",
2016,Vishwadeep Bajaj & Others,
2016,Piyush Jain,
2016,Ajay Relan,
2016,"RB Investments,\xc2\xa0 Kaleden Holdings",
2016,Pradeep Reddy Kamasan,
2017,Softbank,2500000000.0
2017,"Microsoft, eBay, Tencent Holdings",1400000000.0
2017,SoftBank Group,1400000000.0
2017,SoftBank Group Corp,330000000.0
2017,Undisclosed investors,271478000.0
2017,SIMI Pacific Pte,260000000.0
2017,"SoftBank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners",250000000.0
2017,"SoftBank Group, Sequoia Capital India, Lightspeed Venture Partners, Greenoaks Capital, Hero Enterprise",250000000.0
2017,Global Institutional Investors,200000000.0
2017,Alibaba,200000000.0
2017,"Tencent, Softbank Group",110000000.0
2017,"Falcon Edge Capital,\xc2\xa0 Capital Advisers",104500000.0
2017,"Carlyle Group, Tiger Global",100000000.0
2017,"Riverwood Capital, Sequoia Capital India, Nexus Venture Partners, Tenaya Capital",80000000.0
2017,"Nasper, Accel India, SAIF Partners, Bessemer Venture Partners, Harmony Partners, Norwest Venture Partners",80000000.0
2017,"Wellington Management, DG Ventures India, True North",77000000.0
2017,Clairvest Group,73700000.0
2017,Naspers,71000000.0
2017,"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",70000000.0
2017,"Apis Partner, Eight Roads Ventures, Bamboo Capital Partners",60000000.0
2017,Jasper Infotech Pvt Ltd,57000000.0
2017,"FTV Capital, Zodius Capital",56000000.0
2017,Temasek Holdings,55000000.0
2017,"Tencent,\xc2\xa0 ru-Net, RSI Fund, Thrive Capital",55000000.0
2017,Susquehanna Growth Equity LLC,50000000.0
2017,Emerging India,50000000.0
2017,Tekne Capital Management LLC,50000000.0
2017,ECL Finance,44000000.0
2017,Accel Partners,43250000.0
2017,Flipkart,40700000.0
2017,Quadria Capital Advisors,40000000.0
2017,"Bennett, Coleman and Co. Ltd (BCCL)",38700000.0
2017,Tekne Capital Management,36000000.0
2017,Alibaba Pictures,35000000.0
2017,Tencent Holdings,35000000.0
2017,"Ward Ferry Management and Karst Peak Capital,",34000000.0
2017,"IL&FS, Trust Capital, Rosy Blue Securities, Radhakrishan Damani and Rakesh Jhunjhunwala",32000000.0
2017,"UC-RNT Fund, Matrix Partners, alcon Edge Capital, DSG Consumer Partners",31000000.0
2017,"Sequoia India, Sofina s.a., Zodius Capital, Kris Gopalakrishnan, Lakshmi Narayanan,",30000000.0
2017,Warburg Pincus,30000000.0
2017,Fosun International,30000000.0
2017,Canaan Partners,27000000.0
2017,Rakesh Jhunjhunwala,27000000.0
2017,"International Finance Corporation (IFC), Inventus Capital Partners, Accel Partners, Kalaari Capital, and Nandan Nilekani,",26000000.0
2017,"Sabre Partners, MEMG CDC",26000000.0
2017,"Singtel, Innov8, Harmony Partners",25000000.0
2017,"B Capital Group, Ignition Partners, Greycroft, e.ventures,\xc2\xa0 Eight Roads Ventures",25000000.0
2017,"Accel Partners, IDG Ventures, Kalaari Capital,\xc2\xa0 UC-RNT fund",25000000.0
2017,Goldman Sachs,25000000.0
2017,Hines,23000000.0
2017,Infibeam,22400000.0
2017,"Mahindra Partners, Eight Roads Ventures, F-Prime Capital Partners",21000000.0
2017,"Vy Capital, SAIF Partners, Accel Partner, Bessemer Venture Partners",21000000.0
2017,"Asset Management (Asia) Ltd, Digital Garage Inc",20000000.0
2017,Sequoia India,20000000.0
2017,CDC Group Plc,19500000.0
2017,"SBI-FMO Fund, Bessemer Venture Partners, Catamaran Ventures",18500000.0
2017,"Bessemer Venture Partners, Orios Venture Partners, Trifecta Capital,",18000000.0
2017,"WRV Capital, Qualcomm Ventures, Edelweiss Private Equity, Artiman Ventures",17000000.0
2017,"JS Capital Management, Social Capital, Horizons Ventures,",16000000.0
2017,"Bennett, Coleman and Company Ltd",15500000.0
2017,InnoVen Capital India,15400000.0
2017,"Kalaari Capital, SAIF Partners, Steadview Capital, Sequoia Capital",15200000.0
2017,Private Sector Banks (Debt Funding),15000000.0
2017,"CapitalG, Sequoia India",15000000.0
2017,"HBM Healthcare Investments, Maverick Capital Ventures, Sequoia India, Omidyar Network and Kae Capital",15000000.0
2017,"Softbank Ventures Korea, IMM Investment",15000000.0
2017,"Kleiner Perkins, Goldman Sachs, Pine Brook",15000000.0
2017,Transamerica,15000000.0
2017,"Sequoia Capital, Kinzon Capital",15000000.0
2017,TannCam Investment & Sistema Asia Fund,14000000.0
2017,Bessemer Venture Partners,13300000.0
2017,"India Nivesh Growth Fund, Sixth Sense, TCI Ventures",13000000.0
2017,Gaja Capital,13000000.0
2017,Eight Roads Ventures,12500000.0
2017,Google,12300000.0
2017,"Sequoia India, NEA, Prime Venture Partners",12300000.0
2017,Trifecta Capital,12100000.0
2017,"International Finance Corporation, Rocketship, Accel Partners, Jungle Ventures, Shailesh Rao, Venture Highway",12000000.0
2017,"Sequoia Capital India, SAIF Partners, Nexus Venture Partners and Blume Ventures,",11500000.0
2017,Undisclosed Investors,11274000.0
2017,DAH Beteiligungs GmbH,11000000.0
2017,Matrix Partners,11000000.0
2017,"Bertelsmann India, Mayfield Capital, Saama Capital, Darrin Capital",10750000.0
2017,International Finance Corporation,10000000.0
2017,Eight Roads Ventures India,10000000.0
2017,"Mayfield India, 3one4 Capital, Sistema Asia Fund, Neoplux Technology Fund",10000000.0
2017,Star India Pvt Ltd,10000000.0
2017,"Accel Partners, Sequoia Capital, RB Investments",10000000.0
2017,Uniliver Ventures,10000000.0
2017,"Accel Partners, Nandan Nilekani,",10000000.0
2017,Eduardo Saverin,10000000.0
2017,"Lohia Group, Andre Hoffman",10000000.0
2017,"RB Investments, SAIF Partners, Bessemer Venture Partners",10000000.0
2017,China Lodging Group,10000000.0
2017,"HIS Co. Ltd, MakeMyTrip",10000000.0
2017,"Das Capital, Axan Partners, Das Capital and IT Farm",10000000.0
2017,"ain Capital Ventures, Renaud Laplanche",10000000.0
2017,"Iron Pillar and IIFL, Blume Ventures, Omidyar Network",10000000.0
2017,Sequoia Capital India,10000000.0
2017,"Costanoa, Learn Capital, Jyoti Bansal",9500000.0
2017,"Sequoia India, Helion Venture Partners, Beenext",9200000.0
2017,Amicus Capital,9200000.0
2017,IDG Ventures,9100000.0
2017,"Kalaari Capital, Nexus India Capital Advisors",8500000.0
2017,Vertex Ventures,8250000.0
2017,Bertelsmann India,8200000.0
2017,"Sistema Asia Fund, Amereus Group, Helion Ventures",8000000.0
2017,Blue Orchard,8000000.0
2017,"Epsilon Venture Partners, Tara India Fund IV and others",8000000.0
2017,"Xiaomi Technologies, Shunwei Capital",8000000.0
2017,Yes Bank,7800000.0
2017,InnoVen Capital,7700000.0
2017,Innoven Capital,7700000.0
2017,ANI Technologies Pvt. Ltd,7700000.0
2017,"Urrshila Kerkar,",7700000.0
2017,Lumis Partners,7600000.0
2017,Quona Capital,7600000.0
2017,"Vertex Ventures, Lumis Partners",7500000.0
2017,Lightbox,7000000.0
2017,"Sistema Asia Fund, C31 Ventures, Qualgro.",7000000.0
2017,Omidyar Network,7000000.0
2017,"Kalaari Capital, Norwest Venture Partners",7000000.0
2017,RB Investments,7000000.0
2017,Experian,7000000.0
2017,"Accel Partners, Zephyr Peacock",7000000.0
2017,"Lightspeed India Partners, Waterbridge Ventures",7000000.0
2017,"SAIF Partners, Helion Ventures, FIL Capital Management",7000000.0
2017,"Triodos Investment Management,",6900000.0
2017,Carpediem Capital,6600000.0
2017,"Lightspeed Venture Partners, Vy Capital,",6600000.0
2017,"PayU, Ribbit Capital, Omidyar Network",6500000.0
2017,"Ligthbox Ventures II, Lightbox Expansion Fund, Sequoia Capital India, RuNet South Asia, RB Investments",6300000.0
2017,"Sachin Tendulkar, P.V SIndhu, Pullela Gopichand",6200000.0
2017,"RB Investments, Sequoia Capital",6000000.0
2017,"DSG Consumer Partners, Sequoia Capital, Saama Capital",6000000.0
2017,Incofin Investment Management.,6000000.0
2017,"Vertex Ventures, Prime Venture Partners.",6000000.0
2017,"Sequoia Capital India, Artiman Ventures",6000000.0
2017,"Accel Partners, IDG Ventures, Endiya Partners, pi Ventures, VH Capital, Axilor Partners",5800000.0
2017,"Accel Partners, Exfinity Ventures, Partech Ventures",5600000.0
2017,"Nexus Venture Partners, Omidyar Network",5500000.0
2017,"Accel Partners, Nandan Nilekani\xe2\x80\x99s NRJN Trust, Mistletoe, Qualcomm Ventures, M&S Partners",5500000.0
2017,IFMR Capital,5380000.0
2017,L\\xe2\\x80\\x99Occitane,5300000.0
2017,Jungle Ventures,5300000.0
2017,Paytm,5200000.0
2017,"Mayfield India, Trifecta Capital",5000000.0
2017,"Titan Co Ltd, Tata Group\xe2\x80\x99s watch and jewellery retailing firm",5000000.0
2017,Tiger Global,5000000.0
2017,"Matrix Partners India, Khosla Ventures",5000000.0
2017,"Vertex Ventures, C31 Ventures",5000000.0
2017,Rohto Pharmaceutical,5000000.0
2017,Helion Ventures Partners,5000000.0
2017,"Mohit Srivastav, Kishore Ganji, Venkat Vallabhaneni, Rajeev Menon",5000000.0
2017,"Accel Partners, Shunwei Capital",5000000.0
2017,"Snow Leopard Ventures, Alto Partners",5000000.0
2017,Impanix Capital,5000000.0
2017,"Nexus Venture Partners, Innoven Capital",5000000.0
2017,Anicut Capital,4650000.0
2017,"General Catalyst, Founder Collective",4600000.0
2017,"Lightspeed India Partners, Blume Ventures, CyberAgent Ventures, GrowX Ventures, IMJ Investment Partners",4600000.0
2017,"Mayfield, Nishant Rao, Dileep Nath",4500000.0
2017,"Nexus Venture Partners, Blume Ventures",4500000.0
2017,Times Internet Ltd,4500000.0
2017,"Manipal Education and Medical Group (MEMG), SAR Group, The Grover Trust",4500000.0
2017,Saama Capital and DSG Consumer Partners,4500000.0
2017,"DHI Group Inc, Prime Venture Partners, Beenext, Beenos, Digital Garage, BizReach",4500000.0
2017,Deutsche Telekom Strategic Investments & Others,4100000.0
2017,"Ivycap Ventures Advisors, Singularity Ventures and Ravi Dhariwal",4000000.0
2017,IvyCap Ventures,4000000.0
2017,"Lightspeed India Partners, Endiya Partners, 3one4 Capital Advisors LLP, Startupxseed Ventures LLP",4000000.0
2017,"IDG Ventures India Advisors, Jungle Ventures",4000000.0
2017,"Kae Capital, India Quotient, IFMR, and MAS Financial Services Ltd",4000000.0
2017,"Seedfund, RB International",4000000.0
2017,"DG Ventures India, Dewan Housing Finance Corp",4000000.0
2017,"GMO Japan, Neelesh Bhatnagar",4000000.0
2017,Jones Lang LaSalle,3800000.0
2017,Kotak Mahindra Bank,3800000.0
2017,Sixth Sense Ventures,3800000.0
2017,"Mathew Cyriac, Florintree Advisors,",3800000.0
2017,"Stellaris Venture Partners, Helion Venture Partners, Powerhouse Ventures, Gokul Rajaram, Girish Mathrubootham, Aneesh Reddy, Vispi Daver",3690000.0
2017,"Kalaari Capital, Rakesh and Rajesh Jhunjhunwala",3670000.0
2017,"IDG Ventures India, Michael & Susan Dell Foundation, Draper Associates, Unitus Seed Fund",3650000.0
2017,undisclosed investors,3640000.0
2017,"Axilor Ventures, Kumar Vembu",3600000.0
2017,"Agnus Capital, Khattar Holdings",3600000.0
2017,Ronnie Screwvala,3500000.0
2017,"Florintree, Mathew Cyriac, Chidambaram Palaniappan, Bharat Sheth",3350000.0
2017,"Trifecta Capital Advisors LLP, Prathithi Investment Trust, RNT Capital, Gokul Rajaram, Aditya Agarwal, Ruchi Sanghvi & others",3200000.0
2017,Anil Jain & other HNIs,3200000.0
2017,WGG International,3200000.0
2017,"SAIF Partners, YCombinator, Venture Highway",3100000.0
2017,Kalpvriksh,3100000.0
2017,"Venugopal Dhoot, Ajay Bhatia, Tarun Khandelwal, Ganpat Singhvi, Mandhian family & Others",3100000.0
2017,"GREE Ventures, Kalaari Capital and IDG Ventures India, Summit Media, Atul Goel, and Gurpreet Singh",3100000.0
2017,"Pioneering Ventures, Syngenta AG",3000000.0
2017,Norwest Venture Partners,3000000.0
2017,Samridhi Fund,3000000.0
2017,Mitsui & Co.,3000000.0
2017,Innovations East,3000000.0
2017,Quona Capital Management,3000000.0
2017,"IAN Fund, Beenext, Indian Angel Network",3000000.0
2017,"Kalaari Capital, Udayan Goyal",3000000.0
2017,Shunwei Capital,3000000.0
2017,"Kalaari Capital Partners, Qualcomm, 3ONE4 Capital Advisors, UC-RNT",3000000.0
2017,Zephyr Peacock India,3000000.0
2017,"SIDBI Venture Capital Ltd, Kalaari Capital",3000000.0
2017,"Matrix Partners India, WaterBridge Ventures, Whiteboard Capital, Sarbvir Singh",3000000.0
2017,"Notion Capital, IDG Ventures",2700000.0
2017,N/A,2700000.0
2017,"Firoze Irani, Vipul Parekh, Ananda Kallugadde, Rajesh K Murthy",2700000.0
2017,Aspada Investments,2700000.0
2017,"Infuse Ventures, JLL",2600000.0
2017,Lightspeed Venture Partners,2500000.0
2017,IFMR Capital Finance,2500000.0
2017,"IIFL Seed Ventures, Kae Capital, FJ Labs, Singularity Ventures, GrowX, Tracxn Labs, Axis Capital",2400000.0
2017,Fireside Ventures,2300000.0
2017,Mahindra and Mahindra Financial Services,2300000.0
2017,Dunamis Ventures Pte Ltd,2250000.0
2017,"Vedanta Capital, William Campbell, Toos N Daruvala",2250000.0
2017,ABM Knowledgeware,2200000.0
2017,"Blume Ventures, Contrarian Capital, 91springboard, Emergent Ventures, Abstract Ventures, Anthill Ventures, Axilor Ventures",2100000.0
2017,Alphard Maritime Group,2000000.0
2017,Tiger Global Management,2000000.0
2017,"Sequoia Capital, Grey Orange, Rajesh Ramaiah, Anshuman Das, Rishi Das",2000000.0
2017,"Matrix PArtners, Accel",2000000.0
2017,Mahindra & Mahindra and Infuse Ventures,2000000.0
2017,IndiaNivesh Venture Capital Fund,2000000.0
2017,"Das Capital, Simile Ventures",2000000.0
2017,"SAP.iO, Unilazer Ventures",2000000.0
2017,"Accel Partners,",2000000.0
2017,"Endiya Partners, Ventureast",2000000.0
2017,HT Media,1800000.0
2017,SIDBI Venture Capital Fund,1790000.0
2017,KStart Capital,1750000.0
2017,Ideaspring Capital,1700000.0
2017,Blacksoil Capital Pvt. Ltd,1700000.0
2017,Brand Capital,1700000.0
2017,"IL&FS Investment Managers, Omidyar Network.",1600000.0
2017,Venture Catalysts,1500000.0
2017,"Singapore Angel Network, Mumbai Angel",1500000.0
2017,Hyderabad Angels,1500000.0
2017,"Swati Gupta, Purnima Khandelwal, Maheshwar Peri, Sanjay Singh",1500000.0
2017,"Tolaram Inc, Mountain Pine Capital",1500000.0
2017,"Soma Capital, Great Oaks Ventures, 122 West Ventures",1500000.0
2017,"Stellaris Venture Partners, Mayur Abhaya, Rohit MA",1500000.0
2017,"SRI Capital, BeeNext, Pravega Ventures",1500000.0
2017,BlackSoil Capital Pvt. Ltd,1500000.0
2017,S. Xavier Britto,1500000.0
2017,"Ventureast, Endiya Partners, Eight Roads Ventures, F-Prime Capital Partners",1500000.0
2017,"Multipoint Capital,",1400000.0
2017,"Times Internet, GVFL",1400000.0
2017,"NB Ventures, MediAssist",1350000.0
2017,"IDG Ventures, Blume Ventures, Saha Fund,",1350000.0
2017,"IDG Ventures, Endiya Partners",1350000.0
2017,Kae Capital,1300000.0
2017,InfoEdge,1300000.0
2017,Exfinity Venture Partners,1250000.0
2017,Info Edge (India) Ltd,1250000.0
2017,"pi Ventures, Blume Ventures",1200000.0
2017,Aamir Khan,1200000.0
2017,Blume Ventures,1200000.0
2017,"Stellaris Venture Partners,",1200000.0
2017,Atul Nishar,1200000.0
2017,"IDG ventures, Axilor Ventures, Emergent Ventures, Indian Angel Network",1100000.0
2017,"Indian Angel Network (IAN), BEENEXT, The Chennai Angels, Sunil Munjal",1100000.0
2017,RPG Enterprises,1000000.0
2017,IDG Ventures India,1000000.0
2017,1Crowd,1000000.0
2017,"DSG Consumer Partners, Saama Capital",1000000.0
2017,"Axilor Ventures, E-City VEntures Atul Goel",1000000.0
2017,YourNest Angel Fund,1000000.0
2017,"Ajay Relan, LetsVenture",1000000.0
2017,IDFC Parampara Early Stage Opportunities Fund,1000000.0
2017,"Blume Ventures, Indian Angel Network, Kunal Shah, Sandeep Tandon",1000000.0
2017,Keiretsu Forum,1000000.0
2017,"Nexus Venture Partners, Mekin Maheshwari",1000000.0
2017,LG Chandrasekhar,1000000.0
2017,NB Ventures,1000000.0
2017,"Venture Catalysts, Alfa Capital, Green Shots Capital, Real Time Ventures",1000000.0
2017,"Ayesha Takia Azmi, Abu Farhan Azmi",1000000.0
2017,Reliance Corporate Advisory Services Ltd,1000000.0
2017,BCCL,1000000.0
2017,"Blume Ventures, IDG Ventures & Indian Angel Network",1000000.0
2017,"India Quotient, Shunwei Capital",1000000.0
2017,"Dheeraj Pandey, Rajesh Yohannan, Akash Garg",1000000.0
2017,Singularity Ventures,1000000.0
2017,"Abhinav Bindra, Gaurav Marya",1000000.0
2017,"Blume Ventures, Goldbell Group, Anurag Srivastava, Shailesh Rao, Amiya Pathak, Rajesh Yohanan and Rahul Garg",1000000.0
2017,"Ravi Garikipati, Surot Chatterjee, Ashish Agrawal, LG Chandrasekhar, Sashi Reddi",1000000.0
2017,"Brand Capital, Paragon Trust",1000000.0
2017,Earlsfield Capital,1000000.0
2017,"Harsh Mahajan, Farhan Naqvi, Sreepathy Viswanathan",1000000.0
2017,Info Edge,872000.0
2017,Undisclosed Investor,855000.0
2017,"Narottam Thudi, Shireesh Palle",850000.0
2017,K2 Capital,825000.0
2017,BlackSoil Capital Pvt Ltd,800000.0
2017,"Menterra Social Impact Fund, Unitus Seed Fund",800000.0
2017,Factor[e] Ventures,783000.0
2017,"Chennai Angels, Keiretsu Forum & Others",780000.0
2017,"Artha India Ventures, Singularity Holdings, Rajan Anandan, Girish Mathrubootham",776000.0
2017,"idal Health, growx ventures, Capier Investments, Globevestor & others",750000.0
2017,Somerset Indus Capital Ventures,750000.0
2017,"VAMM Ventures, Raksul, Dena",750000.0
2017,Undisclosed HNI\\xe2\\x80\\x99s,734000.0
2017,"Blume Ventures, Indian Angel Network",722000.0
2017,"Rainbow Digital Services Pvt. Ltd, ILearnFinance Academy Pvt. Ltd.",700000.0
2017,"Kae Capital, M&S Partners,",700000.0
2017,Z Nation Lab,692000.0
2017,"Mumbai Angels Network, Fireside Ventures, Singapore Angel Network",650000.0
2017,WaterBridge Ventures,650000.0
2017,"Gaurav Kachru, Sundeep Singh Sahni, Jatin Aneja, Arun Malhotra",620000.0
2017,ABI-Showatech (India) Ltd,600000.0
2017,"Michael and Susan Dell Foundation, Anand Mahindra",600000.0
2017,SQue Capital,600000.0
2017,"Manish Poddar, Arun Garg, Parmeshwar Sharma",570000.0
2017,"Hunch Ventures, Spiral Ventures, 500 Startups, Singapore Angel Network, Citrus Payments",550000.0
2017,"Brigade Innovations LLP, TV Mohandas Pai, Suhail Rahman, Bobby Reddy, M George Oommen",540000.0
2017,"Mountain Pain Capital, Suncoast Investments",537000.0
2017,Al Dhaheri family,500000.0
2017,SRI Capital,500000.0
2017,"Unicorn India Ventures, Venky Krishnakumar, Suresh Shankar, Vivek Bhargava",500000.0
2017,Rocketship,500000.0
2017,Haresh Chawla,500000.0
2017,IdeaSpring Capital,500000.0
2017,"Kunal Shah, LetsVenture, Anupam Mittal, Hetal Sonpal",500000.0
2017,"JLL, 1Crowd",500000.0
2017,"Koen Bouwers, Lomesh Agarwal, Jeroen Mensen, Pablo van den Bosch & Others",500000.0
2017,Indochine International,500000.0
2017,Deepak Gurnani,500000.0
2017,"Mekin Maheshwari, Bharat Vijay, Krish Seshadri, Amar Arsikere",500000.0
2017,"Keyur Joshi, Pavan Bakeri",500000.0
2017,"Infibeam, CCavenue",466000.0
2017,"Venture Catalysts, Sourav Ganguly, Ankit Aditya, Moksh Sports Ventures",464000.0
2017,Globevestor,450000.0
2017,"Batlivala & Karani Securities, Venture Works",450000.0
2017,Indian Angel Network,443000.0
2017,India Quotient and others,441000.0
2017,"Blume Ventures, Girish Mathrubootham, Aprameya Radhakrishna",440000.0
2017,Battery Road Digital Holdings LLC,422000.0
2017,Pravega Ventures,400000.0
2017,"Aprameya Radhakrishna, Deepak Natraj, Girish Mathrubootham, Mahesh Murthy, Pallav Nadhani, Pavan Ongole, Sandeep Mathur, Vijay Shekhar Sharma & Others",400000.0
2017,"InCred, Krishnakumar Natarajan, Ravi Bhardwaj",385000.0
2017,Ojas Ventures,382000.0
2017,"Chandigarh Angels, Ashish Gupta, Rohit, Ashish Chand, Sunil Singh & Others",375000.0
2017,"TV Mohandas Pai, V Balakrishnan, PV Srinivasan",366000.0
2017,Y Combinator,360000.0
2017,Quake Capital,350000.0
2017,"Mohan Alexander, R. Natarajan, Vikrant Varshney, Amit Sinha",350000.0
2017,Orient BlackSwan,336000.0
2017,Mohit Joshi & Others,330000.0
2017,"Skycatcher Fund, Aravind Sanka",329230.0
2017,"Ankit Gupta, Puneet Motihar",325000.0
2017,"InCred Finance, Fullerton India Credit Company Ltd",312000.0
2017,"The Chennai Angels, Anthill Scale Ventures, Esvee Technologies Inc, Inc95 Consulting",311000.0
2017,mall Industries Development Bank of India (SIDBI),310000.0
2017,Sprout Angels,306000.0
2017,Cismat Cargo Services Pvt. Ltd.,300000.0
2017,LetsVenture,300000.0
2017,"Pawan Borle, Nirmal Singh, Manish Prasad, Vineet Varma, Nick Haulkoury, Abhai S. Rao",300000.0
2017,91maker.com,300000.0
2017,"Mahalingam K, Girish Mathrubootham",300000.0
2017,V Aanand R,300000.0
2017,"Bhupen Shah, Jayesh Parekh, Sanjay Sathe",275000.0
2017,RoundGlass Partners LLC,250000.0
2017,Javelin StartupO Victory Fund,250000.0
2017,"Vida Ventures, Dr. Aniruddha Malpani",250000.0
2017,"Dr Ramesh Ayyala, Satya Muthyala",250000.0
2017,"Vida Ventures, Snehal Mantri, Anshu Bahadur",250000.0
2017,"Arun Tadanki, Aditya Verma",245000.0
2017,TVS Motor Company,234000.0
2017,Munesh Khanna,233000.0
2017,Rainmatter,233000.0
2017,Bodhtree Consulting Limited,232000.0
2017,"Rahul Dev Kumar, Rajesh Mahajan, Ankit Sharma and others",220000.0
2017,iBhubs,215000.0
2017,"Subramani Somasundaram, Sundeep Sahni, Mayank Mittal & Others",200000.0
